price_czk,lat,lon,500m_atm_distance,500m_bus_public_transport_distance,500m_kindergarten_distance,500m_medic_distance,500m_metro_distance,500m_playground_distance,500m_post_office_distance,500m_restaurant_distance,500m_school_distance,500m_shop_distance,500m_small_shop_distance,500m_train_distance,500m_vet_distance,category_sub_cb_1+kk,category_sub_cb_2+1,category_sub_cb_2+kk,category_sub_cb_3+1,category_sub_cb_3+kk,category_sub_cb_4+1,category_sub_cb_4+kk,category_sub_cb_5+1,category_sub_cb_5+kk,category_sub_cb_6 a více,category_sub_cb_Atypický,district_Praha 1,district_Praha 10,district_Praha 2,district_Praha 3,district_Praha 4,district_Praha 5,district_Praha 6,district_Praha 7,district_Praha 8,district_Praha 9,condition_in development,condition_new,condition_very good
42450000.0,50.08647839055529,14.441515606886524,1,1,1,0,1,1,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15299999.0,50.070909131016094,14.409738095005968,1,1,1,1,1,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20490000.0,50.06552466837981,14.378049588875172,0,1,1,0,0,1,0,0,1,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
14640000.0,50.08395,14.3700305555556,1,1,1,1,0,1,1,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8990000.0,50.048550471461,14.5241306522477,0,1,1,0,0,1,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
26890000.0,50.0782182403105,14.4294568385613,1,1,1,1,1,1,1,1,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11190000.0,50.022815,14.454466,0,1,1,1,0,1,0,1,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7800000.0,50.0923552874569,14.4829571031277,0,1,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7899000.0,50.0967263433654,14.3552513401248,1,1,1,1,0,1,0,1,1,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12790000.0,50.0916137981644,14.509439234025,0,1,0,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8500000.0,50.057426,14.503302,1,1,1,1,0,1,1,1,1,1,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7350000.0,50.0295689412043,14.6069149232786,0,1,1,1,0,1,0,1,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
18000000.0,50.122371645038896,14.482040287137911,1,1,1,0,0,1,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
12230000.0,50.061521,14.595706,1,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11990000.0,50.103845,14.508692,0,1,0,0,0,1,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
25999990.0,50.063477102451046,14.322622929767782,0,1,1,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10480000.0,50.1352822,14.5358444,0,1,1,0,0,1,1,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7490000.0,50.09849,14.431673,1,1,1,1,1,1,0,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10900000.0,50.1006414714868,14.4355023839944,1,1,1,1,1,1,0,1,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
18490000.0,50.0782425663095,14.391165758273,1,1,1,0,0,1,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
5499000.0,50.08131714025764,14.49610577952276,0,1,1,1,0,1,0,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19800000.0,50.0990396943576,14.3551134421452,1,1,1,1,1,1,0,1,1,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8290000.0,50.0390847905031,14.3230645622602,0,1,1,0,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
18000000.0,50.0674952282425,14.3688191055274,0,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7950000.0,50.09888,14.362875,1,1,1,1,1,1,0,1,1,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9353000.0,50.09073193708704,14.476322447080959,1,1,0,1,0,1,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
27990000.0,50.0830948734,14.452042709,1,1,1,1,0,1,0,1,1,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11200000.0,50.0792134,14.4536155,1,1,1,0,1,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6947000.0,50.1287283571338,14.4836242606875,1,1,1,1,1,1,0,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
17390000.0,50.1218869444,14.4704313889,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6799000.0,50.0865013574207,14.451262497444,1,1,1,1,0,1,0,1,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8990000.0,50.0562817739909,14.4416083881851,0,1,1,0,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
17499000.0,50.121859,14.467919,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14590000.0,50.0301455817,14.4076023672,0,1,1,1,0,1,0,1,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4290000.0,50.028401130942,14.4066229398607,0,1,1,1,0,1,0,1,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11500000.0,50.076845009646455,14.433524364050239,1,1,1,1,1,0,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12990000.0,50.091286,14.431645,1,1,1,1,1,1,1,1,1,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6300000.0,50.085789,14.367791,1,1,1,1,0,1,1,1,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9695000.0,50.0869185434719,14.5020141544833,0,1,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9389000.0,50.092303,14.446644,1,1,0,1,1,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8670000.0,50.1474551512136,14.5323076379776,0,1,1,1,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6390000.0,50.07012776277863,14.429684532558689,1,1,1,0,1,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10200000.0,50.07902876023642,14.48654271960673,1,1,1,0,0,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11990000.0,50.07769529526621,14.517248796698839,1,1,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12990000.0,50.05013246945477,14.34886790276295,1,1,1,1,1,1,1,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7880000.0,50.077819,14.422815,1,1,1,1,1,1,0,1,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11480000.0,50.071708,14.485498,1,1,1,0,1,1,0,0,1,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11250000.0,50.0552925,14.3796905556,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
18900000.0,50.1266737004905,14.4322947766728,0,1,1,0,0,1,0,0,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12580000.0,50.0213610093054,14.4663080261621,1,1,0,0,0,1,0,1,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14250000.0,50.0110277778,14.4002055556,1,1,0,1,0,1,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16800000.0,50.06691879047,14.3623276443729,0,1,1,1,0,1,0,1,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13990000.0,50.0320625,14.5885183333,0,1,0,0,0,1,0,1,0,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7350000.0,50.069235,14.502278,1,1,1,1,1,1,0,1,1,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10490000.0,50.054067,14.489308,1,1,0,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12600000.0,50.0309775788561,14.3922728067197,1,1,0,0,0,1,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4584492.0,50.075927906356334,14.427186258511558,1,1,1,1,1,1,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17900000.0,50.0728402,14.4367107,1,1,1,1,1,0,1,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12360000.0,50.05190584450722,14.348021367490214,1,1,1,1,1,1,0,1,1,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6850000.0,50.104525,14.379359,0,1,1,0,0,1,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8399000.0,50.0312559309049,14.3712472728612,1,1,1,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9200000.0,50.0559316845417,14.4921662727844,1,1,0,1,0,1,0,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10200000.0,50.060591,14.434184,1,1,1,1,0,1,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4150000.0,50.099981,14.487402,0,1,1,0,0,1,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
19940000.0,50.0687931,14.4526417,1,1,1,1,0,1,1,1,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9450000.0,50.0703299701809,14.4876043893977,1,1,0,0,1,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15300000.0,50.110617,14.451769,0,1,1,0,0,1,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,50.0737220661,14.4165029823,1,1,1,1,1,1,0,1,1,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7200000.0,50.157102477,14.5198666846,0,1,1,0,0,1,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10240000.0,50.074069215802155,14.438623245393726,1,1,1,1,1,0,1,1,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9400000.0,50.0020206269547,14.4327308212783,0,1,1,0,0,1,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3990000.0,50.09167201455713,14.482432091747086,1,1,1,1,0,1,0,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8399000.0,50.102591399,14.57009031,1,1,1,1,0,1,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8950000.0,50.126293129830934,14.432064547222891,0,1,1,0,0,1,0,0,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8790000.0,50.1424468029961,14.4303383274082,1,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7990000.0,50.1113248366828,14.6048597658063,0,1,1,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7890000.0,50.0780693535324,14.4248795179278,1,1,1,1,1,1,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8240000.0,50.132339469,14.3677909183,0,1,1,0,0,1,0,0,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11240000.0,50.053492,14.347983,1,1,1,1,1,1,0,1,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
12450000.0,50.100653,14.417478,1,1,1,1,0,1,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6500000.0,50.0658894444,14.5525744444,0,1,0,0,0,1,0,1,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17980000.0,50.0907954,14.4350361,1,1,0,1,1,1,0,1,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6290000.0,50.06115829271965,14.326994863352537,0,1,0,0,0,1,0,0,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31000000.0,50.0851100647,14.3649174472,1,1,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
39900000.0,50.043956,14.336845,1,1,1,1,1,1,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7505000.0,50.085363,14.447667,1,1,1,0,0,1,0,1,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20950000.0,50.0371989999184,14.4362365697765,1,1,1,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9990000.0,50.139399,14.448418,1,1,1,1,0,1,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8850000.0,50.0781738,14.4662968,1,1,1,0,1,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6990000.0,50.052844,14.4373886,1,1,1,1,1,1,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16300000.0,50.086009,14.469324,1,1,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15500000.0,50.12858578777123,14.483824233475225,1,1,1,1,1,1,0,1,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
16990000.0,50.132358,14.374803,1,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10490000.0,50.0918302536,14.4950805333,1,1,0,1,0,1,0,1,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7850000.0,50.0379216126762,14.4095837582978,1,1,1,0,0,1,0,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9490000.0,50.1238657499623,14.499713068204,1,1,1,0,0,1,1,1,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6100000.0,50.0711007080648,14.3434608809241,1,1,1,1,1,1,0,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10000000.0,50.032884792669,14.517145286026,1,1,1,1,0,1,1,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0,50.071718,14.389139,0,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7890000.0,50.0800597740917,14.4472458213595,1,1,1,1,1,1,0,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
21980000.0,50.1139855998,14.3735715412,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19980000.0,50.0762903701291,14.4167272614899,1,1,1,1,1,1,1,1,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8900000.0,50.1371336619238,14.505844656993728,1,1,1,1,0,1,0,1,1,1,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
12250000.0,50.06928260477724,14.471097218904154,1,1,1,0,0,1,0,1,1,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10200000.0,50.068663,14.482032,1,1,1,0,0,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5990000.0,50.080473,14.449887,1,1,1,0,1,1,0,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7990000.0,50.076918,14.465928,1,1,1,1,1,1,0,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10350000.0,50.0528797866151,14.5132080926951,1,1,1,1,0,1,1,1,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7990000.0,50.09020006542877,14.310487472768877,1,1,1,1,0,1,0,1,1,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7590000.0,50.089142211645104,14.306415732936877,1,1,1,1,0,1,1,1,1,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12950000.0,50.133282,14.367061,0,1,1,0,0,1,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9329000.0,50.0476814027358,14.4859520854985,1,1,1,1,0,1,1,1,1,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7300000.0,50.01066313601807,14.419350251295302,1,1,1,1,0,1,0,1,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11900000.0,50.0566025,14.4492702,1,1,1,1,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10750000.0,50.146484,14.532371,0,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7480000.0,50.081407,14.491096,0,1,1,1,0,1,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17990000.0,50.098872,14.354552,1,1,1,1,0,1,0,1,1,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8190000.0,50.104399,14.403396,0,1,1,0,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7900000.0,50.107557142,14.538649788,1,1,1,1,1,1,0,1,1,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10950000.0,50.0070078077,14.3825675166,0,1,1,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7900000.0,50.0771016842077,14.470997762917014,1,1,1,1,1,1,0,0,1,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5800000.0,50.135524178742436,14.393877900047974,0,1,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
16800000.0,50.0569912643,14.3466101114,0,1,1,0,0,1,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6850000.0,50.104575,14.573292,1,1,1,1,0,1,0,1,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7990000.0,50.07549463540698,14.450163463507568,1,1,1,1,1,1,0,1,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7790000.0,50.12965088826443,14.424134871474866,1,1,1,0,0,1,1,1,1,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7750000.0,50.0619838009559,14.4405175489516,1,0,1,1,0,1,1,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6660000.0,50.094226,14.499879,1,1,1,1,0,1,0,1,1,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8699000.0,50.06505252458073,14.429036837835742,1,1,1,1,1,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12300000.0,50.1152,14.5653,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6670000.0,50.1041313330824,14.5282466457732,0,1,0,0,0,1,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8900000.0,50.0993218,14.3999143,1,1,0,1,1,1,1,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10499000.0,50.10472159870981,14.560727212394347,1,1,1,0,1,1,1,1,1,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6590000.0,50.05191487561964,14.406596283959283,0,1,0,0,0,1,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
18590000.0,50.0844998403337,14.4854803227137,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23890000.0,50.0860853717862,14.467583879449,1,1,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8190000.0,50.0511292599544,14.3304287621549,1,1,1,0,0,1,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13990000.0,50.079573,14.405917,1,1,0,1,0,1,1,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13250000.0,50.1087306810335,14.450688594141,0,1,1,1,0,1,0,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
9300000.0,50.043792,14.32119,1,1,1,1,1,1,0,1,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8900000.0,50.12746604636547,14.421534826924784,1,1,1,1,0,1,1,1,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
18490000.0,50.063728,14.383343,0,1,1,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11000000.0,50.0404288448464,14.5696955434492,1,1,1,1,0,1,0,1,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
13077869.0,50.0766673691605,14.4165310614402,1,1,1,1,1,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14553105.0,50.0714531878971,14.4084551277943,1,1,0,1,1,1,1,1,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
